grid_id,country,district_code,subcounty_code,parish_code,building_id,latitude,longitude,address,division,zip_code,house_number,street,city,region,address_status
UG-ENT-000109,UG,ENT,21403,UNASSIGNED,000109,0.0721222,32.5157926,"1217 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1217,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000110,UG,ENT,21403,UNASSIGNED,000110,0.073137,32.5111644,"1219 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1219,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000111,UG,ENT,21403,UNASSIGNED,000111,0.074234,32.5125666,"1221 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1221,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000112,UG,ENT,21403,UNASSIGNED,000112,0.0755536,32.516222,"1223 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1223,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000113,UG,ENT,21401,UNASSIGNED,000113,0.0559784,32.4761834,"1225 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,1225,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000114,UG,ENT,21401,UNASSIGNED,000114,0.0595038,32.4764222,"1227 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,1227,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000115,UG,ENT,21401,UNASSIGNED,000115,0.0533614,32.4823403,"1229 Lakeside Drive, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,1229,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000116,UG,ENT,21403,UNASSIGNED,000116,0.060165,32.507436,"1231 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1231,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000117,UG,ENT,21403,UNASSIGNED,000117,0.0589896,32.5160632,"1233 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1233,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000118,UG,ENT,21403,UNASSIGNED,000118,0.0645867,32.5156073,"1235 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1235,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000119,UG,ENT,21402,UNASSIGNED,000119,0.0333508,32.4345162,"1237 Lake Victoria Drive, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,1237,Lake Victoria Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000120,UG,ENT,21402,UNASSIGNED,000120,0.035184,32.4352992,"1239 Airport Boulevard, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,1239,Airport Boulevard,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000121,UG,ENT,21402,UNASSIGNED,000121,0.0424892,32.4425772,"1241 Airport Boulevard, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,1241,Airport Boulevard,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000122,UG,ENT,21404,UNASSIGNED,000122,0.0368822,32.4455752,"1243 Airport Boulevard, Katabi, Entebbe, 21404, Uganda",Katabi,21404,1243,Airport Boulevard,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000123,UG,ENT,21402,UNASSIGNED,000123,0.0425096,32.4446812,"1245 Airport Boulevard, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,1245,Airport Boulevard,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000124,UG,ENT,21402,UNASSIGNED,000124,0.0286916,32.4369733,"1247 Airport Boulevard, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,1247,Airport Boulevard,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000125,UG,ENT,21402,UNASSIGNED,000125,0.0298936,32.4320734,"1249 Lake Victoria Drive, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,1249,Lake Victoria Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000126,UG,ENT,21402,UNASSIGNED,000126,0.0323046,32.4359669,"1251 Airport Boulevard, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,1251,Airport Boulevard,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000127,UG,ENT,21405,UNASSIGNED,000127,0.0394721,32.4607216,"1253 Victoria Avenue, Kigungu, Entebbe, 21405, Uganda",Kigungu,21405,1253,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000128,UG,ENT,21405,UNASSIGNED,000128,0.0432898,32.4627574,"1255 Victoria Avenue, Kigungu, Entebbe, 21405, Uganda",Kigungu,21405,1255,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000129,UG,ENT,21405,UNASSIGNED,000129,0.0405502,32.4672704,"1257 Entebbe Road, Kigungu, Entebbe, 21405, Uganda",Kigungu,21405,1257,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000130,UG,ENT,21405,UNASSIGNED,000130,0.0430492,32.4669278,"1259 Entebbe Road, Kigungu, Entebbe, 21405, Uganda",Kigungu,21405,1259,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000131,UG,ENT,21403,UNASSIGNED,000131,0.1432428,32.4467452,"1261 Airport Boulevard, Airport, Entebbe, 21403, Uganda",Airport,21403,1261,Airport Boulevard,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000132,UG,ENT,21403,UNASSIGNED,000132,0.138251,32.4511826,"1263 Victoria Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1263,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000133,UG,ENT,21403,UNASSIGNED,000133,0.1423194,32.4466202,"1265 Airport Boulevard, Airport, Entebbe, 21403, Uganda",Airport,21403,1265,Airport Boulevard,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000134,UG,ENT,21403,UNASSIGNED,000134,0.1497066,32.5051692,"1267 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1267,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000135,UG,ENT,21403,UNASSIGNED,000135,0.1299328,32.4512442,"1269 Victoria Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1269,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000136,UG,ENT,21402,UNASSIGNED,000136,0.0947474,32.4365142,"1271 Airport Boulevard, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,1271,Airport Boulevard,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000137,UG,ENT,21403,UNASSIGNED,000137,0.1012022,32.4721485,"1273 Entebbe Road, Airport, Entebbe, 21403, Uganda",Airport,21403,1273,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000138,UG,ENT,21401,UNASSIGNED,000138,0.0883988,32.4720228,"1275 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,1275,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000139,UG,ENT,21403,UNASSIGNED,000139,0.0901346,32.4699298,"1277 Entebbe Road, Airport, Entebbe, 21403, Uganda",Airport,21403,1277,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000140,UG,ENT,21403,UNASSIGNED,000140,0.110587,32.5070188,"1279 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1279,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000141,UG,ENT,21403,UNASSIGNED,000141,0.1098758,32.5087434,"1281 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1281,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000142,UG,ENT,21403,UNASSIGNED,000142,0.1118303,32.5163271,"1283 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1283,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000143,UG,ENT,21403,UNASSIGNED,000143,0.1161912,32.5190552,"1285 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1285,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000144,UG,ENT,21403,UNASSIGNED,000144,0.1004106,32.4780414,"1287 Entebbe Road, Airport, Entebbe, 21403, Uganda",Airport,21403,1287,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000145,UG,ENT,21403,UNASSIGNED,000145,0.099135,32.4875006,"1289 Lakeside Drive, Airport, Entebbe, 21403, Uganda",Airport,21403,1289,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000146,UG,ENT,21403,UNASSIGNED,000146,0.1002493,32.48823,"1291 Lakeside Drive, Airport, Entebbe, 21403, Uganda",Airport,21403,1291,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000147,UG,ENT,21403,UNASSIGNED,000147,0.1019528,32.490883,"1293 Lakeside Drive, Airport, Entebbe, 21403, Uganda",Airport,21403,1293,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000148,UG,ENT,21401,UNASSIGNED,000148,0.0894284,32.4803664,"1295 Lakeside Drive, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,1295,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000149,UG,ENT,21403,UNASSIGNED,000149,0.0903776,32.4819106,"1297 Lakeside Drive, Airport, Entebbe, 21403, Uganda",Airport,21403,1297,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000150,UG,ENT,21403,UNASSIGNED,000150,0.0918046,32.4831309,"1299 Lakeside Drive, Airport, Entebbe, 21403, Uganda",Airport,21403,1299,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000151,UG,ENT,21403,UNASSIGNED,000151,0.0929216,32.4858744,"1301 Lakeside Drive, Airport, Entebbe, 21403, Uganda",Airport,21403,1301,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000152,UG,ENT,21403,UNASSIGNED,000152,0.0938042,32.4792694,"1303 Entebbe Road, Airport, Entebbe, 21403, Uganda",Airport,21403,1303,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000153,UG,ENT,21403,UNASSIGNED,000153,0.0948928,32.4788786,"1305 Entebbe Road, Airport, Entebbe, 21403, Uganda",Airport,21403,1305,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000154,UG,ENT,21403,UNASSIGNED,000154,0.095712,32.4855334,"1307 Lakeside Drive, Airport, Entebbe, 21403, Uganda",Airport,21403,1307,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000155,UG,ENT,21403,UNASSIGNED,000155,0.0965996,32.478471,"1309 Entebbe Road, Airport, Entebbe, 21403, Uganda",Airport,21403,1309,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000156,UG,ENT,21403,UNASSIGNED,000156,0.0976098,32.4782968,"1311 Entebbe Road, Airport, Entebbe, 21403, Uganda",Airport,21403,1311,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000157,UG,ENT,21403,UNASSIGNED,000157,0.09857,32.4792168,"1313 Entebbe Road, Airport, Entebbe, 21403, Uganda",Airport,21403,1313,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000158,UG,ENT,21401,UNASSIGNED,000158,0.0886957,32.497033,"1315 Lakeside Drive, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,1315,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000159,UG,ENT,21401,UNASSIGNED,000159,0.089449,32.4882258,"1317 Lakeside Drive, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,1317,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000160,UG,ENT,21403,UNASSIGNED,000160,0.090196,32.4938564,"1319 Lakeside Drive, Airport, Entebbe, 21403, Uganda",Airport,21403,1319,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000161,UG,ENT,21403,UNASSIGNED,000161,0.0909354,32.4973412,"1321 Lakeside Drive, Airport, Entebbe, 21403, Uganda",Airport,21403,1321,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000162,UG,ENT,21403,UNASSIGNED,000162,0.0916752,32.490162,"1323 Lakeside Drive, Airport, Entebbe, 21403, Uganda",Airport,21403,1323,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000163,UG,ENT,21403,UNASSIGNED,000163,0.0923296,32.49652,"1325 Lakeside Drive, Airport, Entebbe, 21403, Uganda",Airport,21403,1325,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000164,UG,ENT,21403,UNASSIGNED,000164,0.0928816,32.4880701,"1327 Lakeside Drive, Airport, Entebbe, 21403, Uganda",Airport,21403,1327,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000165,UG,ENT,21403,UNASSIGNED,000165,0.0933563,32.4949173,"1329 Lakeside Drive, Airport, Entebbe, 21403, Uganda",Airport,21403,1329,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000166,UG,ENT,21403,UNASSIGNED,000166,0.0939399,32.4934227,"1331 Lakeside Drive, Airport, Entebbe, 21403, Uganda",Airport,21403,1331,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000167,UG,ENT,21403,UNASSIGNED,000167,0.094488,32.488261,"1333 Lakeside Drive, Airport, Entebbe, 21403, Uganda",Airport,21403,1333,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000168,UG,ENT,21403,UNASSIGNED,000168,0.0954372,32.4878418,"1335 Lakeside Drive, Airport, Entebbe, 21403, Uganda",Airport,21403,1335,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000169,UG,ENT,21403,UNASSIGNED,000169,0.0964894,32.4874364,"1337 Lakeside Drive, Airport, Entebbe, 21403, Uganda",Airport,21403,1337,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000170,UG,ENT,21403,UNASSIGNED,000170,0.0975,32.4887336,"1339 Lakeside Drive, Airport, Entebbe, 21403, Uganda",Airport,21403,1339,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000171,UG,ENT,21403,UNASSIGNED,000171,0.0986574,32.4908594,"1341 Lakeside Drive, Airport, Entebbe, 21403, Uganda",Airport,21403,1341,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000172,UG,ENT,21403,UNASSIGNED,000172,0.0994754,32.5025042,"1343 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1343,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000173,UG,ENT,21403,UNASSIGNED,000173,0.1009152,32.5077336,"1345 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1345,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000174,UG,ENT,21403,UNASSIGNED,000174,0.1031877,32.5055766,"1347 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1347,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000175,UG,ENT,21403,UNASSIGNED,000175,0.1052012,32.5037026,"1349 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1349,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000176,UG,ENT,21403,UNASSIGNED,000176,0.1071824,32.5024258,"1351 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1351,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000177,UG,ENT,21403,UNASSIGNED,000177,0.099109,32.5147508,"1353 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1353,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000178,UG,ENT,21403,UNASSIGNED,000178,0.1000432,32.5115646,"1355 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1355,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000179,UG,ENT,21403,UNASSIGNED,000179,0.1011196,32.5126291,"1357 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1357,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000180,UG,ENT,21403,UNASSIGNED,000180,0.1027804,32.5103714,"1359 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1359,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000181,UG,ENT,21403,UNASSIGNED,000181,0.1035948,32.5121449,"1361 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1361,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000182,UG,ENT,21403,UNASSIGNED,000182,0.1043706,32.5148604,"1363 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1363,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000183,UG,ENT,21403,UNASSIGNED,000183,0.1052456,32.5164546,"1365 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1365,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000184,UG,ENT,21403,UNASSIGNED,000184,0.1060236,32.5171312,"1367 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1367,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-000185,UG,ENT,21403,UNASSIGNED,000185,0.106994,32.5099926,"1369 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,1369,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
